"domain,""date"",""plUrls"",""views"",""clicks"",""ctr"",""revenue"",""epc"",""rpm"",""percentFinalised"",""percentEstimate"",""percentForecast"",""Status"""
"bestinterestratecreditcard.com,""16-May-2015"",""4.0"",""17"",""8"",""47.05"",""0.02"",""0.0"",""1.17"",""100.0"",""0.0"",""0.0"",""Final"""
"bestinterestratemastercard.com,""16-May-2015"",""286.0"",""184"",""34"",""18.47"",""1.19"",""0.03"",""6.46"",""100.0"",""0.0"",""0.0"",""Final"""
"bestinterestratevisa.com,""16-May-2015"",""18.0"",""13"",""10"",""76.92"",""0.03"",""0.0"",""2.3"",""100.0"",""0.0"",""0.0"",""Final"""
"bestinternetcoupons.net,""16-May-2015"",""206.0"",""189"",""145"",""76.71"",""8.28"",""0.05"",""43.8"",""100.0"",""0.0"",""0.0"",""Final"""
"bestinternetprices.net,""16-May-2015"",""12.0"",""13"",""5"",""38.46"",""0.01"",""0.0"",""0.76"",""100.0"",""0.0"",""0.0"",""Final"""
"bestinternetsales.net,""16-May-2015"",""13.0"",""10"",""6"",""60.0"",""0.02"",""0.0"",""2.0"",""100.0"",""0.0"",""0.0"",""Final"""
"bestinternetspecials.net,""16-May-2015"",""9.0"",""9"",""5"",""55.55"",""0.01"",""0.0"",""1.11"",""100.0"",""0.0"",""0.0"",""Final"""
"bestperkscreditcard.com,""16-May-2015"",""196.0"",""199"",""138"",""69.34"",""0.78"",""0.0"",""3.91"",""100.0"",""0.0"",""0.0"",""Final"""
"bestperksmastercard.com,""16-May-2015"",""17.0"",""10"",""1"",""10.0"",""0.02"",""0.02"",""2.0"",""100.0"",""0.0"",""0.0"",""Final"""
"bestperksvisa.com,""16-May-2015"",""8.0"",""6"",""4"",""66.66"",""0.02"",""0.0"",""3.33"",""100.0"",""0.0"",""0.0"",""Final"""
"bestpointscreditcard.net,""16-May-2015"",""13.0"",""8"",""5"",""62.5"",""0.07"",""0.01"",""8.75"",""100.0"",""0.0"",""0.0"",""Final"""
"bestpointsmastercard.com,""16-May-2015"",""13.0"",""7"",""0"",""0.0"",""0.0"",""0.0"",""0.0"",""100.0"",""0.0"",""0.0"",""Final"""
"bestpointsvisa.com,""16-May-2015"",""8.0"",""20"",""20"",""100.0"",""0.05"",""0.0"",""2.5"",""100.0"",""0.0"",""0.0"",""Final"""
"bestratemastercard.com,""16-May-2015"",""14.0"",""11"",""0"",""0.0"",""0.0"",""0.0"",""0.0"",""100.0"",""0.0"",""0.0"",""Final"""
"bestratevisa.com,""16-May-2015"",""9.0"",""20"",""12"",""60.0"",""0.04"",""0.0"",""2.0"",""100.0"",""0.0"",""0.0"",""Final"""
"bestretailcoupons.com,""16-May-2015"",""577.0"",""669"",""380"",""56.8"",""4.09"",""0.01"",""6.11"",""100.0"",""0.0"",""0.0"",""Final"""
"bestretaildeals.net,""16-May-2015"",""419.0"",""292"",""168"",""57.53"",""2.34"",""0.01"",""8.01"",""100.0"",""0.0"",""0.0"",""Final"""
"bestretailprices.com,""16-May-2015"",""17.0"",""12"",""10"",""83.33"",""0.03"",""0.0"",""2.5"",""100.0"",""0.0"",""0.0"",""Final"""
"bestretailsales.com,""16-May-2015"",""13.0"",""13"",""8"",""61.53"",""0.02"",""0.0"",""1.53"",""100.0"",""0.0"",""0.0"",""Final"""
"bestshoppingdeals.net,""16-May-2015"",""17.0"",""11"",""8"",""72.72"",""0.01"",""0.0"",""0.9"",""100.0"",""0.0"",""0.0"",""Final"""
"bestshoppingprices.net,""16-May-2015"",""3.0"",""13"",""8"",""61.53"",""0.02"",""0.0"",""1.53"",""100.0"",""0.0"",""0.0"",""Final"""
"bestshoppingsales.net,""16-May-2015"",""17.0"",""11"",""4"",""36.36"",""0.01"",""0.0"",""0.9"",""100.0"",""0.0"",""0.0"",""Final"""
"beststoredeals.net,""16-May-2015"",""274.0"",""301"",""173"",""57.47"",""2.06"",""0.01"",""6.84"",""100.0"",""0.0"",""0.0"",""Final"""
"beststoreprices.net,""16-May-2015"",""8.0"",""20"",""12"",""60.0"",""0.03"",""0.0"",""1.5"",""100.0"",""0.0"",""0.0"",""Final"""
"beststoresales.net,""16-May-2015"",""17.0"",""21"",""15"",""71.42"",""0.11"",""0.0"",""5.23"",""100.0"",""0.0"",""0.0"",""Final"""
"cheapestbonuspointscreditcard.com,""16-May-2015"",""13.0"",""11"",""8"",""72.72"",""0.03"",""0.0"",""2.72"",""100.0"",""0.0"",""0.0"",""Final"""
"cheapestbonuspointsmastercard.com,""16-May-2015"",""11.0"",""5"",""1"",""20.0"",""0.01"",""0.01"",""2.0"",""100.0"",""0.0"",""0.0"",""Final"""
"cheapestbonuspointsvisa.com,""16-May-2015"",""8.0"",""18"",""12"",""66.66"",""0.03"",""0.0"",""1.66"",""100.0"",""0.0"",""0.0"",""Final"""
"cheapestinterestratecreditcard.com,""16-May-2015"",""16.0"",""11"",""9"",""81.81"",""0.04"",""0.0"",""3.63"",""100.0"",""0.0"",""0.0"",""Final"""
"cheapestinterestratemastercard.com,""16-May-2015"",""13.0"",""9"",""0"",""0.0"",""0.0"",""0.0"",""0.0"",""100.0"",""0.0"",""0.0"",""Final"""
"cheapestinterestratevisa.com,""16-May-2015"",""10.0"",""10"",""6"",""60.0"",""0.01"",""0.0"",""1.0"",""100.0"",""0.0"",""0.0"",""Final"""
"cheapestonlineprices.net,""16-May-2015"",""14.0"",""8"",""5"",""62.5"",""0.03"",""0.0"",""3.75"",""100.0"",""0.0"",""0.0"",""Final"""
"cheapestpointscreditcard.com,""16-May-2015"",""161.0"",""192"",""116"",""60.41"",""0.41"",""0.0"",""2.13"",""100.0"",""0.0"",""0.0"",""Final"""
"cheapestpointsmastercard.com,""16-May-2015"",""15.0"",""10"",""0"",""0.0"",""0.0"",""0.0"",""0.0"",""100.0"",""0.0"",""0.0"",""Final"""
"cheapestpointsvisa.com,""16-May-2015"",""20.0"",""12"",""10"",""83.33"",""0.03"",""0.0"",""2.5"",""100.0"",""0.0"",""0.0"",""Final"""
"cheapestratecreditcard.net,""16-May-2015"",""11.0"",""8"",""6"",""75.0"",""0.03"",""0.0"",""3.75"",""100.0"",""0.0"",""0.0"",""Final"""
"cheapestratemastercard.com,""16-May-2015"",""9.0"",""7"",""0"",""0.0"",""0.0"",""0.0"",""0.0"",""100.0"",""0.0"",""0.0"",""Final"""
"cheapestratevisa.com,""16-May-2015"",""3.0"",""10"",""5"",""50.0"",""0.02"",""0.0"",""2.0"",""100.0"",""0.0"",""0.0"",""Final"""
"cheapeststoreprices.com,""16-May-2015"",""14.0"",""11"",""11"",""100.0"",""0.04"",""0.0"",""3.63"",""100.0"",""0.0"",""0.0"",""Final"""
"cheapinternetprices.net,""16-May-2015"",""24.0"",""8"",""3"",""37.5"",""0.01"",""0.0"",""1.25"",""100.0"",""0.0"",""0.0"",""Final"""
"cheapinternetsales.com,""16-May-2015"",""8.0"",""7"",""5"",""71.42"",""0.02"",""0.0"",""2.85"",""100.0"",""0.0"",""0.0"",""Final"""
"cheaponlinecoupons.net,""16-May-2015"",""3.0"",""1"",""0"",""0.0"",""0.0"",""0.0"",""0.0"",""100.0"",""0.0"",""0.0"",""Final"""
"cheaponlinedeals.net,""16-May-2015"",""277.0"",""261"",""206"",""78.92"",""3.51"",""0.01"",""13.44"",""100.0"",""0.0"",""0.0"",""Final"""
"cheaponlineprices.net,""16-May-2015"",""9.0"",""10"",""4"",""40.0"",""0.01"",""0.0"",""1.0"",""100.0"",""0.0"",""0.0"",""Final"""
"cheaponlinesales.net,""16-May-2015"",""15.0"",""14"",""12"",""85.71"",""0.09"",""0.0"",""6.42"",""100.0"",""0.0"",""0.0"",""Final"""
"cheapratecreditcard.net,""16-May-2015"",""15.0"",""9"",""8"",""88.88"",""0.03"",""0.0"",""3.33"",""100.0"",""0.0"",""0.0"",""Final"""
"cheapretailprices.com,""16-May-2015"",""11.0"",""8"",""4"",""50.0"",""0.03"",""0.0"",""3.75"",""100.0"",""0.0"",""0.0"",""Final"""
"cheapretailsales.com,""16-May-2015"",""10.0"",""9"",""5"",""55.55"",""0.01"",""0.0"",""1.11"",""100.0"",""0.0"",""0.0"",""Final"""
"cheapshoppingcoupons.net,""16-May-2015"",""568.0"",""730"",""468"",""64.1"",""4.74"",""0.01"",""6.49"",""100.0"",""0.0"",""0.0"",""Final"""
"cheapshoppingdeals.net,""16-May-2015"",""13.0"",""12"",""10"",""83.33"",""0.02"",""0.0"",""1.66"",""100.0"",""0.0"",""0.0"",""Final"""
"cheapstorecoupons.net,""16-May-2015"",""258.0"",""255"",""198"",""77.64"",""2.69"",""0.01"",""10.54"",""100.0"",""0.0"",""0.0"",""Final"""
"cheapstoreprices.net,""16-May-2015"",""25.0"",""20"",""13"",""65.0"",""0.06"",""0.0"",""3.0"",""100.0"",""0.0"",""0.0"",""Final"""
"discountinternetcoupons.com,""16-May-2015"",""370.0"",""284"",""170"",""59.85"",""1.91"",""0.01"",""6.72"",""100.0"",""0.0"",""0.0"",""Final"""
"discountinternetdeals.com,""16-May-2015"",""10.0"",""8"",""6"",""75.0"",""0.02"",""0.0"",""2.5"",""100.0"",""0.0"",""0.0"",""Final"""
"discountinternetprices.com,""16-May-2015"",""3.0"",""17"",""12"",""70.58"",""0.03"",""0.0"",""1.76"",""100.0"",""0.0"",""0.0"",""Final"""
"discountmerchandisesales.net,""16-May-2015"",""7.0"",""16"",""14"",""87.5"",""0.04"",""0.0"",""2.5"",""100.0"",""0.0"",""0.0"",""Final"""
"discountonlinecoupons.net,""16-May-2015"",""235.0"",""225"",""183"",""81.33"",""3.63"",""0.01"",""16.13"",""100.0"",""0.0"",""0.0"",""Final"""
"discountonlinedeals.net,""16-May-2015"",""11.0"",""18"",""5"",""27.77"",""0.03"",""0.0"",""1.66"",""100.0"",""0.0"",""0.0"",""Final"""
"discountonlineprices.com,""16-May-2015"",""13.0"",""11"",""4"",""36.36"",""0.03"",""0.0"",""2.72"",""100.0"",""0.0"",""0.0"",""Final"""
"discountonlinesales.net,""16-May-2015"",""15.0"",""14"",""5"",""35.71"",""0.02"",""0.0"",""1.42"",""100.0"",""0.0"",""0.0"",""Final"""
"discountretailcoupons.com,""16-May-2015"",""10.0"",""9"",""5"",""55.55"",""0.02"",""0.0"",""2.22"",""100.0"",""0.0"",""0.0"",""Final"""
"discountretailprices.com,""16-May-2015"",""3.0"",""18"",""12"",""66.66"",""0.04"",""0.0"",""2.22"",""100.0"",""0.0"",""0.0"",""Final"""
"discountretailsales.com,""16-May-2015"",""15.0"",""12"",""8"",""66.66"",""0.03"",""0.0"",""2.5"",""100.0"",""0.0"",""0.0"",""Final"""
"discountshoppingcoupons.net,""16-May-2015"",""10.0"",""9"",""9"",""100.0"",""0.02"",""0.0"",""2.22"",""100.0"",""0.0"",""0.0"",""Final"""
"discountshoppingdeals.net,""16-May-2015"",""11.0"",""26"",""10"",""38.46"",""0.03"",""0.0"",""1.15"",""100.0"",""0.0"",""0.0"",""Final"""
"discountshoppingprices.net,""16-May-2015"",""8.0"",""10"",""3"",""30.0"",""0.02"",""0.0"",""2.0"",""100.0"",""0.0"",""0.0"",""Final"""
"discountshoppingspecials.net,""16-May-2015"",""229.0"",""230"",""107"",""46.52"",""2.01"",""0.01"",""8.73"",""100.0"",""0.0"",""0.0"",""Final"""
"discountstorecoupons.com,""16-May-2015"",""10.0"",""10"",""4"",""40.0"",""0.02"",""0.0"",""2.0"",""100.0"",""0.0"",""0.0"",""Final"""
"discountstoredeals.net,""16-May-2015"",""263.0"",""220"",""157"",""71.36"",""3.66"",""0.02"",""16.63"",""100.0"",""0.0"",""0.0"",""Final"""
"discountstoreprices.net,""16-May-2015"",""5.0"",""16"",""9"",""56.25"",""0.02"",""0.0"",""1.25"",""100.0"",""0.0"",""0.0"",""Final"""
"greatbonuspointscreditcard.com,""16-May-2015"",""3.0"",""11"",""9"",""81.81"",""0.02"",""0.0"",""1.81"",""100.0"",""0.0"",""0.0"",""Final"""
"greatbonuspointsmastercard.com,""16-May-2015"",""8.0"",""4"",""2"",""50.0"",""0.04"",""0.02"",""10.0"",""100.0"",""0.0"",""0.0"",""Final"""
"greatbonuspointsvisa.com,""16-May-2015"",""12.0"",""12"",""4"",""33.33"",""0.01"",""0.0"",""0.83"",""100.0"",""0.0"",""0.0"",""Final"""
"greatinterestratecreditcard.com,""16-May-2015"",""6.0"",""15"",""14"",""93.33"",""0.03"",""0.0"",""2.0"",""100.0"",""0.0"",""0.0"",""Final"""
"greatinterestratemastercard.com,""16-May-2015"",""9.0"",""1"",""0"",""0.0"",""0.0"",""0.0"",""0.0"",""100.0"",""0.0"",""0.0"",""Final"""
"greatinterestratevisa.com,""16-May-2015"",""8.0"",""6"",""1"",""16.66"",""0.0"",""0.0"",""0.0"",""100.0"",""0.0"",""0.0"",""Final"""
"greatperkscreditcard.com,""16-May-2015"",""15.0"",""9"",""5"",""55.55"",""0.02"",""0.0"",""2.22"",""100.0"",""0.0"",""0.0"",""Final"""
"greatperksvisa.com,""16-May-2015"",""13.0"",""14"",""11"",""78.57"",""0.05"",""0.0"",""3.57"",""100.0"",""0.0"",""0.0"",""Final"""
"greatpointscreditcard.com,""16-May-2015"",""293.0"",""293"",""235"",""80.2"",""2.35"",""0.01"",""8.02"",""100.0"",""0.0"",""0.0"",""Final"""
"greatpointsmastercard.com,""16-May-2015"",""11.0"",""9"",""0"",""0.0"",""0.0"",""0.0"",""0.0"",""100.0"",""0.0"",""0.0"",""Final"""
"greatpointsvisa.com,""16-May-2015"",""12.0"",""20"",""15"",""75.0"",""0.03"",""0.0"",""1.5"",""100.0"",""0.0"",""0.0"",""Final"""
"greatratecreditcard.com,""16-May-2015"",""14.0"",""12"",""4"",""33.33"",""0.02"",""0.0"",""1.66"",""100.0"",""0.0"",""0.0"",""Final"""
"greatratemastercard.com,""16-May-2015"",""13.0"",""6"",""0"",""0.0"",""0.0"",""0.0"",""0.0"",""100.0"",""0.0"",""0.0"",""Final"""
"greatratevisa.com,""16-May-2015"",""12.0"",""14"",""8"",""57.14"",""0.02"",""0.0"",""1.42"",""100.0"",""0.0"",""0.0"",""Final"""
"lowestinterestratemastercard.com,""16-May-2015"",""14.0"",""8"",""0"",""0.0"",""0.0"",""0.0"",""0.0"",""100.0"",""0.0"",""0.0"",""Final"""
"lowestinterestratevisa.com,""16-May-2015"",""14.0"",""19"",""12"",""63.15"",""0.04"",""0.0"",""2.1"",""100.0"",""0.0"",""0.0"",""Final"""
"lowestratecreditcard.net,""16-May-2015"",""10.0"",""10"",""4"",""40.0"",""0.01"",""0.0"",""1.0"",""100.0"",""0.0"",""0.0"",""Final"""
"lowestratemastercard.com,""16-May-2015"",""13.0"",""9"",""0"",""0.0"",""0.0"",""0.0"",""0.0"",""100.0"",""0.0"",""0.0"",""Final"""
"lowestratevisa.com,""16-May-2015"",""12.0"",""12"",""10"",""83.33"",""0.02"",""0.0"",""1.66"",""100.0"",""0.0"",""0.0"",""Final"""
"lowinterestratecreditcard.net,""16-May-2015"",""126.0"",""113"",""76"",""67.25"",""0.75"",""0.0"",""6.63"",""100.0"",""0.0"",""0.0"",""Final"""
"lowratemastercard.net,""16-May-2015"",""14.0"",""14"",""1"",""7.14"",""0.01"",""0.01"",""0.71"",""100.0"",""0.0"",""0.0"",""Final"""
"lowratevisa.net,""16-May-2015"",""3.0"",""17"",""9"",""52.94"",""0.03"",""0.0"",""1.76"",""100.0"",""0.0"",""0.0"",""Final"""
"avoidanyincometax.com,""16-May-2015"",""15.0"",""22"",""17"",""77.27"",""0.04"",""0.0"",""1.81"",""100.0"",""0.0"",""0.0"",""Final"""
"avoidanyincometaxes.com,""16-May-2015"",""2.0"",""13"",""10"",""76.92"",""0.02"",""0.0"",""1.53"",""100.0"",""0.0"",""0.0"",""Final"""
"avoidanytax.com,""16-May-2015"",""1.0"",""13"",""6"",""46.15"",""0.02"",""0.0"",""1.53"",""100.0"",""0.0"",""0.0"",""Final"""
"avoidanytaxes.com,""16-May-2015"",""12.0"",""14"",""12"",""85.71"",""0.08"",""0.0"",""5.71"",""100.0"",""0.0"",""0.0"",""Final"""
"avoidtheirs.com,""16-May-2015"",""18.0"",""17"",""9"",""52.94"",""0.03"",""0.0"",""1.76"",""100.0"",""0.0"",""0.0"",""Final"""
"avoidthetax.net,""16-May-2015"",""6.0"",""11"",""8"",""72.72"",""0.01"",""0.0"",""0.9"",""100.0"",""0.0"",""0.0"",""Final"""
"avoidyourincometax.com,""16-May-2015"",""11.0"",""15"",""8"",""53.33"",""0.09"",""0.01"",""6.0"",""100.0"",""0.0"",""0.0"",""Final"""
"avoidyourincometaxes.com,""16-May-2015"",""3.0"",""9"",""1"",""11.11"",""0.0"",""0.0"",""0.0"",""100.0"",""0.0"",""0.0"",""Final"""
"avoidyourtax.com,""16-May-2015"",""15.0"",""19"",""11"",""57.89"",""0.3"",""0.02"",""15.78"",""100.0"",""0.0"",""0.0"",""Final"""
"avoidyourtaxes.com,""16-May-2015"",""10.0"",""9"",""3"",""33.33"",""0.01"",""0.0"",""1.11"",""100.0"",""0.0"",""0.0"",""Final"""
"dodgeyourtaxes.com,""16-May-2015"",""18.0"",""16"",""10"",""62.5"",""0.03"",""0.0"",""1.87"",""100.0"",""0.0"",""0.0"",""Final"""
"dontpaythetax.net,""16-May-2015"",""8.0"",""10"",""5"",""50.0"",""0.02"",""0.0"",""2.0"",""100.0"",""0.0"",""0.0"",""Final"""
"eliminateallincometax.com,""16-May-2015"",""9.0"",""14"",""6"",""42.85"",""0.02"",""0.0"",""1.42"",""100.0"",""0.0"",""0.0"",""Final"""
"eliminateallincometaxes.com,""16-May-2015"",""11.0"",""14"",""7"",""50.0"",""0.02"",""0.0"",""1.42"",""100.0"",""0.0"",""0.0"",""Final"""
"eliminatealltax.com,""16-May-2015"",""175.0"",""165"",""129"",""78.18"",""0.49"",""0.0"",""2.96"",""100.0"",""0.0"",""0.0"",""Final"""
"eliminatealltaxes.com,""16-May-2015"",""17.0"",""13"",""5"",""38.46"",""0.01"",""0.0"",""0.76"",""100.0"",""0.0"",""0.0"",""Final"""
"eliminateanyincometax.com,""16-May-2015"",""15.0"",""12"",""9"",""75.0"",""0.02"",""0.0"",""1.66"",""100.0"",""0.0"",""0.0"",""Final"""
"eliminateanyincometaxes.com,""16-May-2015"",""11.0"",""10"",""6"",""60.0"",""0.03"",""0.0"",""3.0"",""100.0"",""0.0"",""0.0"",""Final"""
"eliminateanytax.com,""16-May-2015"",""225.0"",""297"",""177"",""59.59"",""1.39"",""0.0"",""4.68"",""100.0"",""0.0"",""0.0"",""Final"""
"eliminateanytaxes.com,""16-May-2015"",""122.0"",""87"",""50"",""57.47"",""0.27"",""0.0"",""3.1"",""100.0"",""0.0"",""0.0"",""Final"""
"eliminatetheincometax.com,""16-May-2015"",""12.0"",""8"",""6"",""75.0"",""0.02"",""0.0"",""2.5"",""100.0"",""0.0"",""0.0"",""Final"""
"eliminatetheincometaxes.com,""16-May-2015"",""11.0"",""9"",""9"",""100.0"",""0.02"",""0.0"",""2.22"",""100.0"",""0.0"",""0.0"",""Final"""
"eliminatetheirs.net,""16-May-2015"",""9.0"",""17"",""16"",""94.11"",""0.05"",""0.0"",""2.94"",""100.0"",""0.0"",""0.0"",""Final"""
"eliminatethetax.net,""16-May-2015"",""12.0"",""20"",""17"",""85.0"",""0.5"",""0.02"",""25.0"",""100.0"",""0.0"",""0.0"",""Final"""
"eliminateyourincometax.com,""16-May-2015"",""8.0"",""11"",""4"",""36.36"",""0.02"",""0.0"",""1.81"",""100.0"",""0.0"",""0.0"",""Final"""
"eliminateyourincometaxes.com,""16-May-2015"",""14.0"",""12"",""5"",""41.66"",""0.02"",""0.0"",""1.66"",""100.0"",""0.0"",""0.0"",""Final"""
"eliminateyourtax.com,""16-May-2015"",""13.0"",""21"",""16"",""76.19"",""0.05"",""0.0"",""2.38"",""100.0"",""0.0"",""0.0"",""Final"""
"eliminateyourtaxes.net,""16-May-2015"",""15.0"",""14"",""8"",""57.14"",""0.86"",""0.1"",""61.42"",""100.0"",""0.0"",""0.0"",""Final"""
"lowerincometax.net,""16-May-2015"",""8.0"",""10"",""5"",""50.0"",""0.01"",""0.0"",""1.0"",""100.0"",""0.0"",""0.0"",""Final"""
"loweryourtax.net,""16-May-2015"",""10.0"",""13"",""7"",""53.84"",""0.02"",""0.0"",""1.53"",""100.0"",""0.0"",""0.0"",""Final"""
"reduceincometax.net,""16-May-2015"",""11.0"",""17"",""11"",""64.7"",""0.5"",""0.04"",""29.41"",""100.0"",""0.0"",""0.0"",""Final"""
"reduceincometaxes.net,""16-May-2015"",""23.0"",""22"",""17"",""77.27"",""0.08"",""0.0"",""3.63"",""100.0"",""0.0"",""0.0"",""Final"""
"reduceyourincometax.net,""16-May-2015"",""12.0"",""11"",""4"",""36.36"",""0.01"",""0.0"",""0.9"",""100.0"",""0.0"",""0.0"",""Final"""
"reduceyourincometaxes.net,""16-May-2015"",""19.0"",""12"",""10"",""83.33"",""0.05"",""0.0"",""4.16"",""100.0"",""0.0"",""0.0"",""Final"""
"reduceyourtax.net,""16-May-2015"",""11.0"",""12"",""8"",""66.66"",""0.02"",""0.0"",""1.66"",""100.0"",""0.0"",""0.0"",""Final"""
"removeallincometax.com,""16-May-2015"",""4.0"",""5"",""0"",""0.0"",""0.0"",""0.0"",""0.0"",""100.0"",""0.0"",""0.0"",""Final"""
"removeallincometaxes.com,""16-May-2015"",""2.0"",""11"",""3"",""27.27"",""0.01"",""0.0"",""0.9"",""100.0"",""0.0"",""0.0"",""Final"""
"removealltax.com,""16-May-2015"",""2.0"",""8"",""0"",""0.0"",""0.0"",""0.0"",""0.0"",""100.0"",""0.0"",""0.0"",""Final"""
"removealltaxes.com,""16-May-2015"",""1.0"",""16"",""11"",""68.75"",""0.02"",""0.0"",""1.25"",""100.0"",""0.0"",""0.0"",""Final"""
"removeanyincometax.com,""16-May-2015"",""29.0"",""17"",""15"",""88.23"",""0.03"",""0.0"",""1.76"",""100.0"",""0.0"",""0.0"",""Final"""
"removeanyincometaxes.com,""16-May-2015"",""11.0"",""9"",""6"",""66.66"",""0.02"",""0.0"",""2.22"",""100.0"",""0.0"",""0.0"",""Final"""
"removeanytax.com,""16-May-2015"",""11.0"",""11"",""10"",""90.9"",""0.02"",""0.0"",""1.81"",""100.0"",""0.0"",""0.0"",""Final"""
"removeanytaxes.com,""16-May-2015"",""10.0"",""14"",""12"",""85.71"",""0.03"",""0.0"",""2.14"",""100.0"",""0.0"",""0.0"",""Final"""
"removetheincometax.com,""16-May-2015"",""13.0"",""10"",""9"",""90.0"",""0.08"",""0.0"",""8.0"",""100.0"",""0.0"",""0.0"",""Final"""
"removetheincometaxes.com,""16-May-2015"",""6.0"",""15"",""3"",""20.0"",""0.0"",""0.0"",""0.0"",""100.0"",""0.0"",""0.0"",""Final"""
"removeyourincometax.com,""16-May-2015"",""14.0"",""12"",""12"",""100.0"",""0.03"",""0.0"",""2.5"",""100.0"",""0.0"",""0.0"",""Final"""
"removeyourincometaxes.com,""16-May-2015"",""13.0"",""11"",""8"",""72.72"",""0.02"",""0.0"",""1.81"",""100.0"",""0.0"",""0.0"",""Final"""
"removeyourtax.com,""16-May-2015"",""13.0"",""11"",""9"",""81.81"",""0.03"",""0.0"",""2.72"",""100.0"",""0.0"",""0.0"",""Final"""
"removeyourtaxes.com,""16-May-2015"",""22.0"",""16"",""11"",""68.75"",""0.07"",""0.0"",""4.37"",""100.0"",""0.0"",""0.0"",""Final"""
